id,exam_board,subject,topic,year,question_number,question_text,options,correct_answer,difficulty,created_at
853fa34ea9e8e62f,WAEC,Physics,Magnetism,2022,28,Physics Magnetism Question 28: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.577246
20a7f245716b834a,WAEC,Physics,Modern Physics,2022,29,Physics Modern Physics Question 29: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.577265
433d4a9c7b3970bf,WAEC,Physics,Energy,2022,30,Physics Energy Question 30: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.577284
8504bcf21e0b7876,WAEC,Physics,Magnetism,2023,1,Physics Magnetism Question 1: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.578560
5c52030d44453df4,WAEC,Physics,Waves,2023,2,Physics Waves Question 2: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.583341
d38fec92e9c2c547,WAEC,Physics,Mechanics,2023,3,Physics Mechanics Question 3: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.583415
5fb4c85158ef681f,WAEC,Physics,Electricity,2023,4,Physics Electricity Question 4: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.583439
f709d69d78d52317,WAEC,Physics,Optics,2023,5,Physics Optics Question 5: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.583459
d837418117e5582c,WAEC,Physics,Magnetism,2023,6,Physics Magnetism Question 6: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.583479
91c8a813fa557bb0,WAEC,Physics,Waves,2023,7,Physics Waves Question 7: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.583499
3ec4b139ee7ae55f,WAEC,Physics,Kinematics,2023,8,Physics Kinematics Question 8: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.583519
d42b4e9a7969cfbe,WAEC,Physics,Optics,2023,9,Physics Optics Question 9: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.583538
bedf14a2fc93fe38,WAEC,Physics,Modern Physics,2023,10,Physics Modern Physics Question 10: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.583558
582fe906d4edbffc,WAEC,Physics,Modern Physics,2023,11,Physics Modern Physics Question 11: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.583577
ebcc531df8888ee6,WAEC,Physics,Mechanics,2023,12,Physics Mechanics Question 12: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.583597
ef5e4cda676d7930,WAEC,Physics,Magnetism,2023,13,Physics Magnetism Question 13: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.583654
814c8d9bf9984663,WAEC,Physics,Kinematics,2023,14,Physics Kinematics Question 14: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.583697
4a37a201a8c66f87,WAEC,Physics,Kinematics,2023,15,Physics Kinematics Question 15: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.583718
51cdc5c6f2015684,WAEC,Physics,Magnetism,2023,16,Physics Magnetism Question 16: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.583744
c0b140fe8cfd9dd4,WAEC,Physics,Modern Physics,2023,17,Physics Modern Physics Question 17: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.583765
065b70e5021d2e32,WAEC,Physics,Kinematics,2023,18,Physics Kinematics Question 18: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.583786
af5f91c30e3cc0a1,WAEC,Physics,Thermodynamics,2023,19,Physics Thermodynamics Question 19: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.583805
dd17aa33f0194ccc,WAEC,Physics,Kinematics,2023,20,Physics Kinematics Question 20: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.583825
129a28eef2e00665,WAEC,Physics,Electricity,2023,21,Physics Electricity Question 21: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.583844
37b1eb265bbf7c0c,WAEC,Physics,Magnetism,2023,22,Physics Magnetism Question 22: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.583862
3ce3823d2a3b2dec,WAEC,Physics,Magnetism,2023,23,Physics Magnetism Question 23: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.583881
381f5ba315c5d2bc,WAEC,Physics,Optics,2023,24,Physics Optics Question 24: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.583901
886829d3fc0f10ca,WAEC,Physics,Mechanics,2023,25,Physics Mechanics Question 25: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.583920
1bd933d1515308e7,WAEC,Physics,Thermodynamics,2023,26,Physics Thermodynamics Question 26: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.583940
2d7fad97b23efb0d,WAEC,Physics,Magnetism,2023,27,Physics Magnetism Question 27: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.583965
d87f3412e0b0f581,WAEC,Physics,Electricity,2023,28,Physics Electricity Question 28: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.583985
93e9b5054168db0f,WAEC,Physics,Dynamics,2023,29,Physics Dynamics Question 29: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.586038
05e4af168a06b523,WAEC,Physics,Electricity,2023,30,Physics Electricity Question 30: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.586085
57546e24a00c413b,WAEC,Physics,Magnetism,2024,1,Physics Magnetism Question 1: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.588518
089c105cd604523f,WAEC,Physics,Modern Physics,2024,2,Physics Modern Physics Question 2: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.588579
1e6a4120d60db630,WAEC,Physics,Energy,2024,3,Physics Energy Question 3: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.588601
7b06cf5402456a82,WAEC,Physics,Mechanics,2024,4,Physics Mechanics Question 4: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.588622
16f22144a6bfc378,WAEC,Physics,Modern Physics,2024,5,Physics Modern Physics Question 5: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.588642
e5e7df83dfbdabee,WAEC,Physics,Energy,2024,6,Physics Energy Question 6: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.588662
b37ce6a114ce70a9,WAEC,Physics,Energy,2024,7,Physics Energy Question 7: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.588692
9ab6d9024dfbaabc,WAEC,Physics,Electricity,2024,8,Physics Electricity Question 8: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.588714
73144d3772e3f057,WAEC,Physics,Magnetism,2024,9,Physics Magnetism Question 9: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.588734
6bee387598420f70,WAEC,Physics,Optics,2024,10,Physics Optics Question 10: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.588753
5a0d266eae38a34b,WAEC,Physics,Thermodynamics,2024,11,Physics Thermodynamics Question 11: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.588777
214a4e07d9908665,WAEC,Physics,Mechanics,2024,12,Physics Mechanics Question 12: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.588798
f694fee275da389e,WAEC,Physics,Thermodynamics,2024,13,Physics Thermodynamics Question 13: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.588819
33a145111f15b648,WAEC,Physics,Optics,2024,14,Physics Optics Question 14: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.588840
d35f11f3fa0af3ab,WAEC,Physics,Magnetism,2024,15,Physics Magnetism Question 15: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.588859
c185cd1c77983fa3,WAEC,Physics,Energy,2024,16,Physics Energy Question 16: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.588879
4001fdb54a33455b,WAEC,Physics,Magnetism,2024,17,Physics Magnetism Question 17: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.588898
b1384c529244365c,WAEC,Physics,Waves,2024,18,Physics Waves Question 18: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.588918
fd38b8028716175b,WAEC,Physics,Thermodynamics,2024,19,Physics Thermodynamics Question 19: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.588939
39d7201cb267eb84,WAEC,Physics,Magnetism,2024,20,Physics Magnetism Question 20: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.588959
16b74aa7906d6203,WAEC,Physics,Magnetism,2024,21,Physics Magnetism Question 21: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.588979
408f33c1dd01e0fb,WAEC,Physics,Optics,2024,22,Physics Optics Question 22: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.588999
4bc34a75337d7d36,WAEC,Physics,Electricity,2024,23,Physics Electricity Question 23: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.589019
b4b55db32f9244a4,WAEC,Physics,Energy,2024,24,Physics Energy Question 24: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.589038
1389d564454f873d,WAEC,Physics,Mechanics,2024,25,Physics Mechanics Question 25: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,easy,2025-12-10T16:51:33.589057
0bbc2d51472cad95,WAEC,Physics,Waves,2024,26,Physics Waves Question 26: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.589081
f27e3557d162ff98,WAEC,Physics,Energy,2024,27,Physics Energy Question 27: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.589103
9ca003a4d0003043,WAEC,Physics,Dynamics,2024,28,Physics Dynamics Question 28: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.589126
ebe34fdfd0cd8ede,WAEC,Physics,Waves,2024,29,Physics Waves Question 29: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.589148
7a901624f16170e7,WAEC,Physics,Thermodynamics,2024,30,Physics Thermodynamics Question 30: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,hard,2025-12-10T16:51:33.589175
a0044384e2b123ee,NECO,Mathematics,Logarithms,2020,1,Mathematics Logarithms Question 1: [Question text would be here],Option A: [Answer choice]|Option B: [Answer choice]|Option C: [Answer choice]|Option D: [Answer choice],A,medium,2025-12-10T16:51:33.590692
